,0
5382,8576705
5383,8576706
5384,8588363
5385,8576707
5386,8588366
5387,8508985
5388,8588367
5389,8576708
5390,8588368
5391,8588369
5392,8588370
5393,8576709
5394,8588371
5395,8576710
5396,8588372
5397,8508893
5398,8588373
5399,8576711
5400,8588374
5401,8588375
5402,8576712
5403,8588376
5404,8576713
5405,8588377
5406,8576714
5407,8588378
5408,8508986
5409,8588757
5410,8588756
5411,8588726
5412,8571749
5413,8508751
5414,8508750
5415,8508879
5416,8508774
5417,8595990
5418,8595991
5419,8579279
5420,8589118
5421,8589117
5422,8595146
5423,8594854
5424,8594853
5425,8594852
5426,8594851
5427,8594850
5428,8594849
5429,8594848
5430,8594855
5431,8589114
5432,8589119
5433,8595931
5434,8590016
5435,8590076
5436,8590089
5437,8590090
5438,8590091
5439,8590092
5440,8590093
5441,8590088
5442,8576999
5443,8595138
5444,8589122
5445,8507603
5446,8507605
5447,8594919
5448,8594976
5449,8507604
5450,8507601
5451,8507606
5452,8507600
5453,8507602
5454,8589121
5455,8589125
5456,8591772
5457,8507608
5458,8507611
5459,8507607
5460,8507609
5461,8591773
5462,8507610
5463,8591771
5464,8507619
5465,8507620
5466,8507612
5467,8589240
5468,8507618
5469,8507617
5470,8507614
5471,8507616
5472,8507613
5473,8507615
5474,8589120
5475,8508757
5476,8588412
5477,8588411
5478,8588410
5479,8588409
5480,8588408
5481,8576677
5482,8588407
5483,8576676
5484,8588406
5485,8588405
5486,8508793
5487,8576675
5488,8576674
5489,8576673
5490,8588401
5491,8576672
5492,8588400
5493,8576664:0:A
5494,8588636
5495,8588635
5496,8588634
5497,8588641
5498,8588642
5499,8588643
5500,8588633
5501,8508984
5502,8576695
5503,8588358
5504,8588631
5505,8593270
5506,8588403
5507,8588404
5508,8576664:0:B
5509,8508994
5510,8576678
5511,8576664:0:C
5512,8576664:0:E
5513,8576679
5514,8576680
5515,8588396
5516,8576681
5517,8576682
5518,8588397
5519,8588398
5520,8508991
5521,8576688
5522,8576687
5523,8576686
5524,8508993
5525,8576685
5526,8508992
5527,8576684
5528,8508997
5529,8508989
5530,8588390
5531,8588389
5532,8576694
5533,8588388
5534,8576693
5535,8588387
5536,8576692
5537,8588386
5538,8576691
5539,8594291
5540,8588384
5541,8588356
5542,8588355
5543,8588385
5544,8576690
5545,8572862
5546,8591774
5547,8591788
5548,8593295
5549,8590094
5550,8590095
5551,8590096
5552,8590097
5553,8590099
5554,8590100
5555,8590101
5556,8590102
5557,8590110
5558,8590103
5559,8590087
5560,8590126
5561,8590104
5562,8588477
5563,8588482
5564,8588479
5565,8576838
5566,8588171
5567,8594535
5568,8576837
5569,8576834
5570,8595561
5571,8595557
5572,8595562
5573,8595564
5574,8595558
5575,8595560
5576,8595559
5577,8595563
5578,8557049
5579,8580429
5580,8579262
5581,8557047
5582,8580419
5583,8504300:0:10
5584,8504416:0:2
5585,8504441:0:2
5586,8504415:0:2
5587,8504414:0:3
5588,8504413:0:4
5589,8504412:0:2
5590,8504411:0:2
5591,8504300:0:9
5592,8504300:0:10AB
5593,8504410:0:3
5594,8504411:0:1
5595,8504412:0:3
5596,8504413:0:3
5597,8504414:0:1
5598,8504415:0:3
5599,8504441:0:1
5600,8504416:0:3
5601,8504410:0:1
5602,8504300:0:7
5603,8516161:0:5
5604,8516161:0:3
5605,8507079:0:1
5606,8507078:0:3
5607,8507093:0:1
5608,8507077:0:1
5609,8507092:0:1
5610,8507076:0:2
5611,8507000:0:12AB
5612,8507076:0:1
5613,8507077:0:2
5614,8507093:0:2
5615,8507079:0:2
5616,8507078:0:2
5617,8590120
5618,8590112
5619,8590113
5620,8590111
5621,8590114
5622,8588582
5623,8576565
5624,8576564
5625,8576563
5626,8576562
5627,8507407
5628,8576561
5629,8590105
5630,8590106
5631,8590403
5632,8582871
5633,8582557
5634,8582556
5635,8582555
5636,8582554
5637,8582553
5638,8582552
5639,8500759
5640,8571937
5641,8571936
5642,8571935
5643,8500769
5644,8583658
5645,8583659
5646,8571409
5647,8571704
5648,8507734
5649,8507739
5650,8507729
5651,8579865
5652,8571431
5653,8571648
5654,8507744
5655,8571649
5656,8507732
5657,8571650
5658,8571658
5659,8571659
5660,8571660
5661,8507749
5662,8507726
5663,8571432
5664,8507758
5665,8571433
5666,8507788
5667,8507768
5668,8577883
5669,8577882
5670,8577881
5671,8504875
5672,8577880
5673,8577879
5674,8504647
5675,8504868
5676,8581662
5677,8581664
5678,8582190
5679,8571711
5680,8571712
5681,8571713
5682,8571714
5683,8571715
5684,8580397
5685,8571716
5686,8571717
5687,8571718
5688,8571719
5689,8571720
5690,8571721
5691,8571722
5692,8595168
5693,8595167
5694,8589023
5695,8588551
5696,8589020
5697,8589022
5698,8589021
5699,8589024
5700,8589019
5701,8589039
5702,8589038
5703,8589044
5704,8589054
5705,8589053
5706,8577914
5707,8589214
5708,8589213
5709,8588464
5710,8588465
5711,8577917
5712,8577918
5713,8589867
5714,8577927
5715,8588472
5716,8587446
5717,8577940
5718,8577913
5719,8507990
5720,8590124
5721,8577942
5722,8577943
5723,8577949
5724,8577954
5725,8577953
5726,8593829
5727,8588646
5728,8588645
5729,8594146
5730,8596122
5731,8589051
5732,8589046
5733,8580407
5734,8507790
5735,8571399
5736,8507727
5737,8581769
5738,8571400
5739,8580678
5740,8582228
5741,8507979
5742,8571408
5743,8571416
5744,8507735
5745,8576983
5746,8576984
5747,8576985
5748,8595543:0:F
5749,8576987
5750,8576988
5751,8595543:0:E
5752,8582619
5753,8504776
5754,8581783
5755,8571461
5756,8571462
5757,8508874
5758,8571463
5759,8581120
5760,8571467
5761,8504453
5762,8504455
5763,8581354
5764,8508872
5765,8571466
5766,8571465
5767,8581024
5768,8508871
5769,8571464
5770,8571510
5771,8508718
5772,8508717
5773,8571509
5774,8571260
5775,8571259
5776,8571235
5777,8575504
5778,8571234
5779,8571233
5780,8571232
5781,8571231
5782,8571230
5783,8577644
5784,8583036
5785,8583037
5786,8583038
5787,8583039
5788,8583040
5789,8583041
5790,8583042
5791,8583033
5792,8583045
5793,8583034
5794,8588623
5795,8577030
5796,8508072
5797,8591915
5798,8508265:0:3
5799,8508080:0:2
5800,8508081:0:3
5801,8508005:0:1
5802,8508003:0:2
5803,8508001:0:4
5804,8507092:0:2
5805,8507076:0:3
5806,8507075:0:2
5807,8507074:0:2
5808,8507073:0:1
5809,8507072:0:2
5810,8507071:0:1
5811,8507070:0:2
5812,8507094:0:1
5813,8508266:0:1
5814,8508005
5815,8508004:0:2
5816,8508005:0:4
5817,8507100:0:5
5818,8508001:0:3
5819,8508003:0:1
5820,8508081:0:2
5821,8508080:0:3
5822,8508266:0:2
5823,8508267
5824,8508268
5825,8508269
5826,8508004:0:1
5827,8508267:0:2
5828,8508265:0:2
5829,8508005:0:11
5830,8507070:0:3
5831,8507072:0:1
5832,8507074:0:1
5833,8507075:0:1
5834,8576991
5835,8588699
5836,8577016
5837,8595603
5838,8577015
5839,8571951
5840,8583614
5841,8581111
5842,8571940
5843,8571941
5844,8571942
5845,8571952
5846,8582962
5847,8571939
5848,8571945
5849,8583050
5850,8571946
5851,8571947
5852,8571948
5853,8571949
5854,8595605
5855,8595600
5856,8595604
5857,8576633
5858,8576634
5859,8576635
5860,8507404
5861,8576636
5862,8576637
5863,8576638
5864,8576639
5865,8507402
5866,8589034
5867,8589012
5868,8589031
5869,8589036
5870,8576631
5871,8576630
5872,8576629
5873,8576628
5874,8576627
5875,8576626
5876,8595480
5877,8508005:0:5
5878,8500207:0:6
5879,8508089
5880,8508088
5881,8508087:0:3
5882,8508086:0:1
5883,8508085:0:1
5884,8508084
5885,8508083
5886,8500207:0:5
5887,8500207:0:3
5888,8508267:0:1
5889,8508271
5890,8508272:0:242
5891,8508005:0:4C
5892,8508087:0:2
5893,8508085:0:2
5894,8508005:0:4AB
5895,8508086:0:2
5896,8500207
5897,8577001
5898,8577000
5899,8594260
5900,8577006
5901,8577007
5902,8577008
5903,8577009
5904,8577010
5905,8577011
5906,8577012
5907,8508951
5908,8576450
5909,8508079
5910,8576452
5911,8576454
5912,8576455
5913,8576456
5914,8576457
5915,8576458
5916,8576459
5917,8576449
5918,8589011
5919,8589018
5920,8589029
5921,8508078
5922,8589017
5923,8589010
5924,8576504:0:B
5925,8587817
5926,8576486
5927,8594775
5928,8587816
5929,8587815
5930,8588467
5931,8587814
5932,8589193
5933,8587813
5934,8589196
5935,8587839
5936,8587812
5937,8587811
5938,8587810
5939,8576504:0:A
5940,8593265
5941,8587826
5942,8589070
5943,8576497
5944,8589069
5945,8588715
5946,8587823
5947,8587821
5948,8593267
5949,8593494
5950,8508892
5951,8588307
5952,8588306
5953,8576490
5954,8508967
5955,8576489
5956,8576488
5957,8576487
5958,8587829
5959,8591684
5960,8508963
5961,8576492
5962,8508964
5963,8508965
5964,8508966
5965,8576491
5966,8588716
5967,8576494
5968,8588627
5969,8576495
5970,8589489
5971,8587828
5972,8587868
5973,8587827
5974,8589910
5975,8576468
5976,8576467
5977,8576466
5978,8508954
5979,8576464
5980,8593271
5981,8587830
5982,8576463
5983,8576462
5984,8508953
5985,8576470
5986,8508955
5987,8576472
5988,8576473
5989,8576474
5990,8593255
5991,8593256
5992,8593257
5993,8593258
5994,8593262
5995,8593261
5996,8593260
5997,8594293
5998,8593259
5999,8571536
6000,8571535
6001,8588907
6002,8571533
6003,8508661
6004,8571532
6005,8571531
6006,8508662
6007,8571530
6008,8508884
6009,8571529
6010,8571537
6011,8582597
6012,8571766
6013,8508666
6014,8508667
6015,8571767
6016,8508663
6017,8571768
6018,8508664
6019,8508665
6020,8571769
6021,8571770
6022,8571771
6023,8571750
6024,8508880
6025,8571751
6026,8571752
6027,8596082
6028,8596083
6029,8596084
6030,8596085
6031,8596086
6032,8596087
6033,8508282
6034,8571545
6035,8571544
6036,8571543
6037,8508668
6038,8571542
6039,8571541
6040,8571540
6041,8571539
6042,8571538
6043,8587448
6044,8571575:0:A
6045,8571569
6046,8508658
6047,8588637
6048,8589195
6049,8588628
6050,8588629
6051,8589194
6052,8588630
6053,8593273
6054,8593272
6055,8593274
6056,8571575:0:B
6057,8571575:0:D
6058,8508885
6059,8576507
6060,8508178
6061,8508179
6062,8576508
6063,8508189
6064,8576509
6065,8587249
6066,8508188
6067,8588717
6068,8571563
6069,8571562
6070,8571575
6071,8593533
6072,8571564
6073,8571565
6074,8571566
6075,8572752
6076,8593534
6077,8588640
6078,8508659
6079,8508656
6080,8571570
6081,8508655
6082,8508175
6083,8571567
6084,8595446
6085,8504221:0:1
6086,8504480:0:1
6087,8504481:0:3
6088,8504490:0:1
6089,8504482:0:1
6090,8504483:0:3
6091,8504484:0:1
6092,8504400:0:4
6093,8504483:0:2
6094,8504489:0:4
6095,8516154:0:2
6096,8504486:0:1
6097,8504485
6098,8504400:0:6
6099,8504495:0:1
6100,8504486:0:2
6101,8516154:0:1
6102,8504489:0:5
6103,8504484:0:2
6104,8504483:0:4
6105,8504482:0:2
6106,8504221:0:2
6107,8504488:0:1
6108,8504487:0:2
6109,8504487:0:3
6110,8504488:0:2
6111,8504495:0:2
6112,8500207:0:2
6113,8504300:0:5
6114,8504221:0:3
6115,8504200:0:2
6116,8501037:0:2
6117,8501026:0:3
6118,8501037:0:3
6119,8504200:0:1
6120,8504221:0:5
6121,8504300:0:3
6122,8500207:0:1
6123,8591923
6124,8591908
6125,8591924
6126,8591909
6127,8576795
6128,8500105:0:2
6129,8500159:0:2
6130,8504300:0:4
6131,8500159:0:1
6132,8504300:0:2
6133,8576903
6134,8576902
6135,8576901
6136,8576928
6137,8576929
6138,8576930
6139,8576931
6140,8576932
6141,8508172
6142,8576934
6143,8576935
6144,8576936
6145,8572777
6146,8572776
6147,8572775
6148,8572774
6149,8576904
6150,8576906
6151,8504489:0:2
6152,8576954
6153,8576953
6154,8576952
6155,8576951
6156,8508700
6157,8508998
6158,8576950
6159,8576949
6160,8589939
6161,8593531
6162,8576947
6163,8576946
6164,8576942
6165,8576943
6166,8576944
6167,8508957
6168,8504483:0:1
6169,8504481:0:4
6170,8504400:0:3
6171,8504400:0:1
6172,8571524
6173,8582563
6174,8582394
6175,8582586
6176,8582587
6177,8580606
6178,8583088
6179,8571996
6180,8571965:0:B
6181,8571965:0:F
6182,8571982
6183,8571983
6184,8571984
6185,8571966
6186,8581221
6187,8571965:0:D
6188,8583087
6189,8580223
6190,8572009
6191,8572010
6192,8579768
6193,8572011
6194,8582814
6195,8582813
6196,8572012
6197,8500668
6198,8572013
6199,8572014
6200,8572015
6201,8572016
6202,8572017
6203,8572018
6204,8580764
6205,8572019
6206,8500671
6207,8580762
6208,8572020
6209,8572101
6210,8572100
6211,8583347
6212,8572099
6213,8583257
6214,8572098
6215,8572097
6216,8583345
6217,8583343
6218,8572096
6219,8572007
6220,8582584
6221,8572006
6222,8572005
6223,8572004
6224,8572003
6225,8582568
6226,8572002
6227,8571965:0:E
6228,8572001
6229,8576781
6230,8595677
6231,8576782
6232,8500874
6233,8500863
6234,8576783
6235,8500860
6236,8500866
6237,8588202
6238,8500868
6239,8576785
6240,8500865
6241,8500869
6242,8500864
6243,8576786
6244,8576787
6245,8500875
6246,8594495
6247,8591844
6248,8591843
6249,8582154
6250,8500659
6251,8572023
6252,8572024
6253,8588897
6254,8500876
6255,8576784
6256,8500877
6257,8500654
6258,8571989
6259,8571988
6260,8582941
6261,8571987
6262,8582155
6263,8571986
6264,8500664
6265,8572008
6266,8571965:0:A
6267,8581234
6268,8581139
6269,8581231
6270,8582395
6271,8581838
6272,8583554
6273,8582393
6274,8583866
6275,8581837
6276,8583780
6277,8582081
6278,8582148
6279,8582149
6280,8582150
6281,8582151
6282,8582152
6283,8583553
6284,8583555
6285,8571998
6286,8571999
6287,8500666
6288,8572000
6289,8583784
6290,8500669
6291,8582402
6292,8571997
6293,8582076
6294,8571965:0:C
6295,8571968
6296,8500650
6297,8571969
6298,8571970
6299,8500667
6300,8571971
6301,8571972
6302,8500651
6303,8571973
6304,8571974
6305,8571975
6306,8571976
6307,8571977
6308,8571978
6309,8578923
6310,8571979
6311,8571980
6312,8582815
6313,8571981
6314,8500663
6315,8581811
6316,8571995
6317,8571994
6318,8500665
6319,8583660
6320,8571985
6321,8581899
6322,8500652
6323,8583656
6324,8500660
6325,8572025
6326,8582084
6327,8572027
6328,8572028
6329,8572029
6330,8572030
6331,8583073
6332,8572031
6333,8572032
6334,8572033
6335,8582085
6336,8572034
6337,8500988
6338,8572036
6339,8572037
6340,8572038
6341,8572039
6342,8500653
6343,8572040
6344,8572035
6345,8572110
6346,8572109
6347,8500656
6348,8572108
6349,8572107
6350,8500658
6351,8572106
6352,8572105
6353,8572104
6354,8500657
6355,8572103
6356,8572102
6357,8582940
6358,8583303
6359,8572050
6360,8583304
6361,8572048
6362,8572047
6363,8572054
6364,8582124
6365,8572044
6366,8582766
6367,8572042
6368,8583657
6369,8572041
6370,8582036
6371,8572045
6372,8572046
6373,8582131
6374,8583671
6375,8572068
6376,8572069
6377,8500677
6378,8572070
6379,8572071
6380,8572072
6381,8572073
6382,8583564
6383,8572074
6384,8572075
6385,8582034
6386,8572055
6387,8583437
6388,8583420
6389,8583565
6390,8583566
6391,8583305
6392,8572059
6393,8572060
6394,8572061
6395,8572062
6396,8572063
6397,8572064
6398,8572065
6399,8572067
6400,8583308
6401,8572081
6402,8572080
6403,8572079
6404,8572078
6405,8582125
6406,8572082
6407,8583670
6408,8572084
6409,8572083
6410,8582986
6411,8582126
6412,8582037
6413,8582030
6414,8572092
6415,8572093
6416,8572094
6417,8572095
6418,8583346
6419,8583307
6420,8583306
6421,8572089
6422,8572088
6423,8583350
6424,8581833
6425,8572086
6426,8583349
6427,8582128
6428,8582127
6429,8572085
6430,8582086
6431,8583356
6432,8583351
6433,8572053
6434,8572052
6435,8572051
6436,8583348
6437,8581834
6438,8583779
6439,8582088
6440,8582143
6441,8582074
6442,8500662
6443,8583822
6444,8582024
6445,8582087
6446,8580738
6447,8582145
6448,8582146
6449,8582147
6450,8582089
6451,8581815
6452,8591845
6453,8595676
6454,8591841
6455,8591840
6456,8591846
6457,8504764
6458,8593712
6459,8581962
6460,8557125
6461,8557071
6462,8582397
6463,8557072
6464,8557073
6465,8582396
6466,8582028
6467,8582767
6468,8592370
6469,8592369
6470,8577820
6471,8577812
6472,8592382
6473,8577811
6474,8577810
6475,8589161
6476,8589155
6477,8588858
6478,8589154
6479,8577741
6480,8589148
6481,8504631
6482,8577742
6483,8504975
6484,8504862
6485,8577743
6486,8589149
6487,8587255
6488,8589142
6489,8589164
6490,8589163
6491,8589139
6492,8589177
6493,8589176
6494,8589175
6495,8504881
6496,8577784
6497,8577785
6498,8577786
6499,8588344
6500,8589131
6501,8588340
6502,8589170
6503,8588341
6504,8588343
6505,8588342
6506,8588345
6507,8577790
6508,8595090
6509,8588346
6510,8588347
6511,8570492
6512,8588860
6513,8577862
6514,8588602
6515,8504890
6516,8504889
6517,8504592
6518,8504888
6519,8577861
6520,8504594
6521,8504637
6522,8504643
6523,8577853
6524,8504877
6525,8504769
6526,8582486
6527,8570535
6528,8570551
6529,8570552
6530,8570553
6531,8577901
6532,8570540
6533,8570541
6534,8570542
6535,8504783
6536,8570543
6537,8504539
6538,8570544
6539,8570546
6540,8581353
6541,8570547
6542,8504983
6543,8570548
6544,8570549
6545,8570550
6546,8504782
6547,8570536
6548,8570537
6549,8570538
6550,8504538
6551,8580591
6552,8504778
6553,8591767
6554,8587103
6555,8504627
6556,8504628
6557,8588816
6558,8577839
6559,8504620
6560,8504945
6561,8504850
6562,8577840
6563,8577841
6564,8504626
6565,8577842
6566,8577843
6567,8504943
6568,8577844
6569,8577845
6570,8504640
6571,8577846
6572,8577847
6573,8504642
6574,8577848
6575,8588822
6576,8504612
6577,8577849
6578,8577850
6579,8577851
6580,8588821
6581,8591766
6582,8504535
6583,8595193
6584,8577866
6585,8577864
6586,8587356
6587,8504282
6588,8587794
6589,8504629
6590,8504606
6591,8577868
6592,8504619
6593,8504603
6594,8577871
6595,8504948
6596,8504638
6597,8577870
6598,8504871
6599,8577869
6600,8504645
6601,8504630
6602,8504644
6603,8577874
6604,8504856
6605,8577875
6606,8504854
6607,8504949
6608,8577876
6609,8504869
6610,8577877
6611,8577878
6612,8596056
6613,8504283
6614,8577887
6615,8577886
6616,8577885
6617,8577884
6618,8570556
6619,8504598
6620,8504599
6621,8504773
6622,8570558
6623,8504766
6624,8581307
6625,8581331
6626,8504982
6627,8583787
6628,8583454
6629,8504100
6630,8504858
6631,8577857
6632,8577858
6633,8588823
6634,8577859
6635,8577856
6636,8577855
6637,8577854
6638,8504940
6639,8504874
6640,8504621
6641,8504636
6642,8504593
6643,8504595
6644,8504591
6645,8589159
6646,8589134
6647,8589130
6648,8589173
6649,8588352
6650,8577837
6651,8589162
6652,8504622
6653,8589138
6654,8589144
6655,8589152
6656,8589141
6657,8589271
6658,8589269
6659,8504188:0:2
6660,8504128:0:4
6661,8504186:0:1
6662,8504185:0:2
6663,8504184:0:2
6664,8504183:0:1
6665,8504182:0:1
6666,8504181:0:2
6667,8504100:0:5
6668,8504182:0:2
6669,8504183:0:2
6670,8577779
6671,8593290
6672,8588535
6673,8593278
6674,8593275
6675,8504912
6676,8593285
6677,8593280
6678,8593281
6679,8593282
6680,8577730
6681,8593288
6682,8577731
6683,8593287
6684,8593286
6685,8593289
6686,8577739
6687,8588830
6688,8504915
6689,8504914
6690,8504913
6691,8593485
6692,8593283
6693,8593279
6694,8593276
6695,8593277
6696,8593284
6697,8593292
6698,8593293
6699,8593291
6700,8504128:0:3
6701,8504140
6702,8579195
6703,8579194
6704,8595678
6705,8579193
6706,8504960
6707,8579191
6708,8504957
6709,8504958
6710,8504961
6711,8504946
6712,8577889
6713,8504942
6714,8577890
6715,8587241
6716,8577744
6717,8504932
6718,8504928
6719,8577770
6720,8588596
6721,8504933
6722,8577769
6723,8577768
6724,8504615
6725,8577767
6726,8577766
6727,8504941
6728,8504608
6729,8504533
6730,8587793
6731,8504635
6732,8577765
6733,8504865
6734,8577745
6735,8504929
6736,8504939
6737,8577746
6738,8504873
6739,8577747
6740,8504931
6741,8504930
6742,8504927
6743,8577748
6744,8588864
6745,8504853
6746,8577749
6747,8504926
6748,8504925
6749,8504872
6750,8587237
6751,8577725
6752,8577750
6753,8588827
6754,8595877
6755,8595972
6756,8595973
6757,8504860
6758,8504921
6759,8504859
6760,8577759
6761,8577758
6762,8504920
6763,8577757
6764,8577756
6765,8577755
6766,8504852
6767,8577754
6768,8504916
6769,8577753
6770,8504917
6771,8577752
6772,8504540
6773,8504910
6774,8504530
6775,8577751
6776,8504911
6777,8594246
6778,8594247
6779,8594991
6780,8594993
6781,8594992
6782,8577673
6783,8587307
6784,8594248
6785,8596065
6786,8504851
6787,8577682
6788,8577670
6789,8577669
6790,8504935
6791,8570465
6792,8504775
6793,8577681
6794,8570449
6795,8577679
6796,8577678
6797,8577677
6798,8504891
6799,8577676
6800,8596067
6801,8588865
6802,8577674
6803,8504971
6804,8504934
6805,8504882
6806,8504883
6807,8594243
6808,8594242
6809,8594388
6810,8577728
6811,8577727
6812,8577726
6813,8588862
6814,8504884
6815,8504919
6816,8504922
6817,8577735
6818,8504937
6819,8577733
6820,8587253
6821,8504070
6822,8504071
6823,8504072
6824,8504073
6825,8577736
6826,8594990
6827,8594240
6828,8577737
6829,8594241
6830,8594245
6831,8583867
6832,8582578
6833,8504797
6834,8570507
6835,8570508
6836,8570509
6837,8570510
6838,8592379
